	Unnamed: 0	title	text	travel_date	rating	location	label
77	77	Beautiful	this is the most beautiful place i have ever seen during my traveling. I booked tour with an agency and they assigned us very nice and informative.	2022-03	5	2	1
78	78	Fairy Village	This is a must see. It's like a fairy or hobbit village. Very unique dwellings.  Interesting to see from different heights throughout the area.	2022-03	5	2	1
79	79	Good	it is very good place but due to very cold weather we was unable to enjoy too much. there was a small group with us and our guide took care of us.	2022-02	4	2	0
80	80	Amazing	Amazing but go with a guide who can tell you the history and explain the geology. It is def with a trip.	2022-02	4	2	1
81	81	Beauty	I don’t think there is anything more I can say about our visit to Cappadocia, Goreme. Unbelievable shapes and carved out cave entrances.	2022-01	5	2	0
82	82	amazing history	amazed by the place and its history, imagine living there in those times hundred of years ago. dont forget to visit the museum shop too.	2022-01	4	2	0
83	83	Very Cool	Such a cool museum. They had good information and the church drawings were very unique. Definitely check out the Dark Church too, it's worth the extra money.	2022-01	5	2	1
84	84	Worth a visit	We walked there from Goreme and toured the open air museum site learning about the historical area. As we went in July, I recommend bringing water, wearing sunscreen and a hat to protect against the sun. Sturdy walking shoes are a plus.  On the walk there and back, there are scenic views of the fairy chimneys.	2021-07	4	2	1
85	85	Like nowhere else on earth	Go early or in winter to escape the madding crowd. Very atmospheric place to explore the different caves and imagine life hundreds of years ago.	2021-12	5	2	0
86	86	Historical site	Open air museum is worth visiting especially if you are interested in visiting historical sites and learning about the human civilization	2021-12	4	2	1
87	87	Chapels In Caves	Interesting.  You’ll see several chapels carved into the rock.  Painted ceilings.  No photos allowed inside.  Sadly over the years they have been damaged by vandals, but still worth stopping in to see the beautiful and unusual sight.	2021-12	5	2	1
88	88	An Amazing Collection of Chapels	Although somewhat crowded (we were there on a weekend), this place is a great collection of chapels and monastery rooms that will have you wondering what it was like when active. Some amazing carvings out of the rock and religious paintings. We had a guide who helped put things in context.	2021-11	5	2	1
89	89	A visit to the museum	Went round the geological wonder. Very ancient. Seat of ancient Christianity. Very interesting to note the initial days of Christianity.	2021-10	5	2	1
90	90	A must for those interested in the history of the area	If you are interested in understanding the history of the area, then along with taking in an underground city this is a must.  A Unesco World Heritage site with ancient churches decorated with frescoes carved into the rock. The title open-air museum is a misnomer as the churches are obviously inside, you simply walk between them outside.  It is unfortunate that you have to pay extra on top of the general entrance fee to get into any church that has got a decent fresco,  hopefully the money all goes to upkeep. Also unfortunate that you cannot take pictures inside,  I could understand no flash but most cameras don't need it nowadays. [For those that are not interested in history or ticking off the local sights, I wouldn't fret if you can't get here].	2021-10	4	2	1
